asset_name,date,opening_value
Európai vállalati kötvény eszközalap,2026-04-29,1.3198
Fejlõdõ piaci részvény ESG eszközalap-D,2026-04-29,1.2494
Fejlõdõ ázsiai részvény eszközalap,2026-04-29,3.0909
Fenntartható növekedés részvény eszk.,2026-04-29,3.0994
Globális egészségügyi részvény eszk.,2026-04-29,3.3301
Globális növekedési részvény eszközalap,2026-04-29,2.1296
Kiegyensúlyozott vegyes eszközalap - D,2026-04-29,1.4537
Latin-amerikai részvény eszközalap,2026-04-29,1.4437
Magas kötvény arányú vegyes eszk. - D,2026-04-29,1.1148
Magas védelmû vegyes eszközalap,2026-04-29,1.1112
Nemz. élelmiszeripari cégek rv. ea - D,2026-04-29,3.3316
Nyersanyagpiaci részvény eszközalap,2026-04-29,1.6344
Presztízs- és luxusmárkák rv. ea.,2026-04-29,3.3243
USA részvény eszközalap,2026-04-29,4.7464
Ázsia kötvény eszközalap,2026-04-29,2.2573
Aktív hozamfigyelõ vegyes eszközalap - D,2026-04-30,0.9421
Euró likviditás eszközalap - D,2026-04-30,0.9209
Európai ingatlancégek részv. eszközalap,2026-04-30,1.8264
Európai kötvény eszközalap - D,2026-04-30,1.2158
Európai részvény eszközalap,2026-04-30,2.8
Európai vállalati kötvény eszközalap,2026-04-30,1.317
Fejlõdõ piaci részvény ESG eszközalap-D,2026-04-30,1.2535
Fejlõdõ ázsiai részvény eszközalap,2026-04-30,3.1091
Fenntartható növekedés részvény eszk.,2026-04-30,3.084
Globális egészségügyi részvény eszk.,2026-04-30,3.2889
Globális növekedési részvény eszközalap,2026-04-30,2.1272
Kiegyensúlyozott vegyes eszközalap - D,2026-04-30,1.4507
Latin-amerikai részvény eszközalap,2026-04-30,1.4401
Magas kötvény arányú vegyes eszk. - D,2026-04-30,1.1123
Magas védelmû vegyes eszközalap,2026-04-30,1.1103
Nemz. élelmiszeripari cégek rv. ea - D,2026-04-30,3.2982
Nyersanyagpiaci részvény eszközalap,2026-04-30,1.6242
Presztízs- és luxusmárkák rv. ea.,2026-04-30,3.2682
USA részvény eszközalap,2026-04-30,4.7439
Ázsia kötvény eszközalap,2026-04-30,2.2561
Aktív hozamfigyelõ vegyes eszközalap - D,2026-05-01,0.9468
Euró likviditás eszközalap - D,2026-05-01,0.922
Európai ingatlancégek részv. eszközalap,2026-05-01,1.8493
Európai kötvény eszközalap - D,2026-05-01,1.2212
Európai részvény eszközalap,2026-05-01,2.831
Európai vállalati kötvény eszközalap,2026-05-01,1.3207
Fejlõdõ piaci részvény ESG eszközalap-D,2026-05-01,1.2483
Fejlõdõ ázsiai részvény eszközalap,2026-05-01,3.1097
Fenntartható növekedés részvény eszk.,2026-05-01,3.1124
Globális egészségügyi részvény eszk.,2026-05-01,3.3428
Globális növekedési részvény eszközalap,2026-05-01,2.1616
Kiegyensúlyozott vegyes eszközalap - D,2026-05-01,1.458
Latin-amerikai részvény eszközalap,2026-05-01,1.4395
Magas kötvény arányú vegyes eszk. - D,2026-05-01,1.1172
Magas védelmû vegyes eszközalap,2026-05-01,1.1126
Nemz. élelmiszeripari cégek rv. ea - D,2026-05-01,3.3414
Nyersanyagpiaci részvény eszközalap,2026-05-01,1.6413
Presztízs- és luxusmárkák rv. ea.,2026-05-01,3.3292
USA részvény eszközalap,2026-05-01,4.7571
Ázsia kötvény eszközalap,2026-05-01,2.2563
Aktív hozamfigyelõ vegyes eszközalap - D,2026-05-05,0.9444
Euró likviditás eszközalap - D,2026-05-05,0.9215
Európai ingatlancégek részv. eszközalap,2026-05-05,1.8232
Európai kötvény eszközalap - D,2026-05-05,1.2201
Európai részvény eszközalap,2026-05-05,2.7769
Európai vállalati kötvény eszközalap,2026-05-05,1.3192
Fejlõdõ piaci részvény ESG eszközalap-D,2026-05-05,1.2698
Fejlõdõ ázsiai részvény eszközalap,2026-05-05,3.1954
Fenntartható növekedés részvény eszk.,2026-05-05,3.1057
Globális egészségügyi részvény eszk.,2026-05-05,3.3502
Globális növekedési részvény eszközalap,2026-05-05,2.1553
Kiegyensúlyozott vegyes eszközalap - D,2026-05-05,1.4591
Latin-amerikai részvény eszközalap,2026-05-05,1.4331
Magas kötvény arányú vegyes eszk. - D,2026-05-05,1.1166
Magas védelmû vegyes eszközalap,2026-05-05,1.1092
Nemz. élelmiszeripari cégek rv. ea - D,2026-05-05,3.344
Nyersanyagpiaci részvény eszközalap,2026-05-05,1.6204
Presztízs- és luxusmárkák rv. ea.,2026-05-05,3.2645
USA részvény eszközalap,2026-05-05,4.7679
Ázsia kötvény eszközalap,2026-05-05,2.2519
Aktív hozamfigyelõ vegyes eszközalap - D,2026-05-05,0.9444
Euró likviditás eszközalap - D,2026-05-05,0.9215
Európai ingatlancégek részv. eszközalap,2026-05-05,1.8232
Európai kötvény eszközalap - D,2026-05-05,1.2201
Európai részvény eszközalap,2026-05-05,2.7769
Európai vállalati kötvény eszközalap,2026-05-05,1.3192
Fejlõdõ piaci részvény ESG eszközalap-D,2026-05-05,1.2698
Fejlõdõ ázsiai részvény eszközalap,2026-05-05,3.1954
Fenntartható növekedés részvény eszk.,2026-05-05,3.1057
Globális egészségügyi részvény eszk.,2026-05-05,3.3502
Globális növekedési részvény eszközalap,2026-05-05,2.1553
Kiegyensúlyozott vegyes eszközalap - D,2026-05-05,1.4591
Latin-amerikai részvény eszközalap,2026-05-05,1.4331
Magas kötvény arányú vegyes eszk. - D,2026-05-05,1.1166
Magas védelmû vegyes eszközalap,2026-05-05,1.1092
Nemz. élelmiszeripari cégek rv. ea - D,2026-05-05,3.344
Nyersanyagpiaci részvény eszközalap,2026-05-05,1.6204
Presztízs- és luxusmárkák rv. ea.,2026-05-05,3.2645
USA részvény eszközalap,2026-05-05,4.7679
Ázsia kötvény eszközalap,2026-05-05,2.2519
Aktív hozamfigyelõ vegyes eszközalap - D,2026-05-06,0.9466
Euró likviditás eszközalap - D,2026-05-06,0.9217
Európai ingatlancégek részv. eszközalap,2026-05-06,1.8243
Európai kötvény eszközalap - D,2026-05-06,1.2188
Európai részvény eszközalap,2026-05-06,2.8244
Európai vállalati kötvény eszközalap,2026-05-06,1.3188
Fejlõdõ piaci részvény ESG eszközalap-D,2026-05-06,1.2831
Fejlõdõ ázsiai részvény eszközalap,2026-05-06,3.213
Fenntartható növekedés részvény eszk.,2026-05-06,3.1156
Globális egészségügyi részvény eszk.,2026-05-06,3.3501
Globális növekedési részvény eszközalap,2026-05-06,2.1663
Kiegyensúlyozott vegyes eszközalap - D,2026-05-06,1.4645
Latin-amerikai részvény eszközalap,2026-05-06,1.4594
Magas kötvény arányú vegyes eszk. - D,2026-05-06,1.1187
Magas védelmû vegyes eszközalap,2026-05-06,1.1126
Nemz. élelmiszeripari cégek rv. ea - D,2026-05-06,3.3318
Nyersanyagpiaci részvény eszközalap,2026-05-06,1.637
Presztízs- és luxusmárkák rv. ea.,2026-05-06,3.274
USA részvény eszközalap,2026-05-06,4.8036
Ázsia kötvény eszközalap,2026-05-06,2.2574
Aktív hozamfigyelõ vegyes eszközalap - D,2026-05-07,0.9542
Euró likviditás eszközalap - D,2026-05-07,0.9238
Európai ingatlancégek részv. eszközalap,2026-05-07,1.8672
Európai kötvény eszközalap - D,2026-05-07,1.226
Európai részvény eszközalap,2026-05-07,2.899
Európai vállalati kötvény eszközalap,2026-05-07,1.3251
Fejlõdõ piaci részvény ESG eszközalap-D,2026-05-07,1.3273
Fejlõdõ ázsiai részvény eszközalap,2026-05-07,3.2891
Fenntartható növekedés részvény eszk.,2026-05-07,3.1577
Globális egészségügyi részvény eszk.,2026-05-07,3.3681
Globális növekedési részvény eszközalap,2026-05-07,2.1816
Kiegyensúlyozott vegyes eszközalap - D,2026-05-07,1.4799
Latin-amerikai részvény eszközalap,2026-05-07,1.4563
Magas kötvény arányú vegyes eszk. - D,2026-05-07,1.1281
Magas védelmû vegyes eszközalap,2026-05-07,1.1181
Nemz. élelmiszeripari cégek rv. ea - D,2026-05-07,3.3445
Nyersanyagpiaci részvény eszközalap,2026-05-07,1.6808
Presztízs- és luxusmárkák rv. ea.,2026-05-07,3.3998
USA részvény eszközalap,2026-05-07,4.8475
Ázsia kötvény eszközalap,2026-05-07,2.2516
Aktív hozamfigyelõ vegyes eszközalap - D,2026-05-08,0.9516
Euró likviditás eszközalap - D,2026-05-08,0.924
Európai ingatlancégek részv. eszközalap,2026-05-08,1.8482
Európai kötvény eszközalap - D,2026-05-08,1.2271
Európai részvény eszközalap,2026-05-08,2.8782
Európai vállalati kötvény eszközalap,2026-05-08,1.3257
Fejlõdõ piaci részvény ESG eszközalap-D,2026-05-08,1.3355
Fejlõdõ ázsiai részvény eszközalap,2026-05-08,3.2881
Fenntartható növekedés részvény eszk.,2026-05-08,3.1467
Globális egészségügyi részvény eszk.,2026-05-08,3.3706
Globális növekedési részvény eszközalap,2026-05-08,2.1586
Kiegyensúlyozott vegyes eszközalap - D,2026-05-08,1.4804
Latin-amerikai részvény eszközalap,2026-05-08,1.4467
Magas kötvény arányú vegyes eszk. - D,2026-05-08,1.1286
Magas védelmû vegyes eszközalap,2026-05-08,1.1162
Nemz. élelmiszeripari cégek rv. ea - D,2026-05-08,3.3194
Nyersanyagpiaci részvény eszközalap,2026-05-08,1.6805
Presztízs- és luxusmárkák rv. ea.,2026-05-08,3.4065
USA részvény eszközalap,2026-05-08,4.8273
Ázsia kötvény eszközalap,2026-05-08,2.2529
Aktív hozamfigyelõ vegyes eszközalap - D,2026-05-09,0.9527
Euró likviditás eszközalap - D,2026-05-09,0.9236
Európai ingatlancégek részv. eszközalap,2026-05-09,1.8398
Európai kötvény eszközalap - D,2026-05-09,1.2261
Európai részvény eszközalap,2026-05-09,2.8579
Európai vállalati kötvény eszközalap,2026-05-09,1.3247
Fejlõdõ piaci részvény ESG eszközalap-D,2026-05-09,1.3334
Fejlõdõ ázsiai részvény eszközalap,2026-05-09,3.306
Fenntartható növekedés részvény eszk.,2026-05-09,3.1529
Globális egészségügyi részvény eszk.,2026-05-09,3.3245
Globális növekedési részvény eszközalap,2026-05-09,2.153
Kiegyensúlyozott vegyes eszközalap - D,2026-05-09,1.4818
Latin-amerikai részvény eszközalap,2026-05-09,1.4486
Magas kötvény arányú vegyes eszk. - D,2026-05-09,1.1288
Magas védelmû vegyes eszközalap,2026-05-09,1.1143
Nemz. élelmiszeripari cégek rv. ea - D,2026-05-09,3.335
Nyersanyagpiaci részvény eszközalap,2026-05-09,1.6703
Presztízs- és luxusmárkák rv. ea.,2026-05-09,3.3931
USA részvény eszközalap,2026-05-09,4.8565
Ázsia kötvény eszközalap,2026-05-09,2.2525
Aktív hozamfigyelõ vegyes eszközalap - D,2026-05-12,0.9502
Euró likviditás eszközalap - D,2026-05-12,0.9227
Európai ingatlancégek részv. eszközalap,2026-05-12,1.8446
Európai kötvény eszközalap - D,2026-05-12,1.2228
Európai részvény eszközalap,2026-05-12,2.8605
Európai vállalati kötvény eszközalap,2026-05-12,1.3223
Fejlõdõ piaci részvény ESG eszközalap-D,2026-05-12,1.3474
Fejlõdõ ázsiai részvény eszközalap,2026-05-12,3.3251
Fenntartható növekedés részvény eszk.,2026-05-12,3.139
Globális egészségügyi részvény eszk.,2026-05-12,3.3524
Globális növekedési részvény eszközalap,2026-05-12,2.1494
Kiegyensúlyozott vegyes eszközalap - D,2026-05-12,1.481
Latin-amerikai részvény eszközalap,2026-05-12,1.4282
Magas kötvény arányú vegyes eszk. - D,2026-05-12,1.1269
Magas védelmû vegyes eszközalap,2026-05-12,1.1143
Nemz. élelmiszeripari cégek rv. ea - D,2026-05-12,3.2887
Nyersanyagpiaci részvény eszközalap,2026-05-12,1.7035
Presztízs- és luxusmárkák rv. ea.,2026-05-12,3.3086
USA részvény eszközalap,2026-05-12,4.8588
Ázsia kötvény eszközalap,2026-05-12,2.2507
Aktív hozamfigyelõ vegyes eszközalap - D,2026-05-12,0.9502
Euró likviditás eszközalap - D,2026-05-12,0.9227
Európai ingatlancégek részv. eszközalap,2026-05-12,1.8446
Európai kötvény eszközalap - D,2026-05-12,1.2228
Európai részvény eszközalap,2026-05-12,2.8605
Európai vállalati kötvény eszközalap,2026-05-12,1.3223
Fejlõdõ piaci részvény ESG eszközalap-D,2026-05-12,1.3474
Fejlõdõ ázsiai részvény eszközalap,2026-05-12,3.3251
Fenntartható növekedés részvény eszk.,2026-05-12,3.139
Globális egészségügyi részvény eszk.,2026-05-12,3.3524
Globális növekedési részvény eszközalap,2026-05-12,2.1494
Kiegyensúlyozott vegyes eszközalap - D,2026-05-12,1.481
Latin-amerikai részvény eszközalap,2026-05-12,1.4282
Magas kötvény arányú vegyes eszk. - D,2026-05-12,1.1269
Magas védelmû vegyes eszközalap,2026-05-12,1.1143
